5.020199809223413467e-03,1.103161647915840149e-02,1.084431886672973633e+00,-4.016833752393722534e-02,5.311932787299156189e-02,6.848952770233154297e-01,7.255917191505432129e-01,6.449650507420301437e-03,-2.981766127049922943e-02,6.079385802149772644e-02,-3.106668293476104736e-01,9.551916271448135376e-03,7.141659855842590332e-01,1.142508089542388916e-01,1.908076256513595581e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.870355904102325439e-01,-3.355692028999328613e-01,-7.919952273368835449e-03,7.141659855842590332e-01,1.217632368206977844e-01,-1.412141919136047363e-01,1.221660614013671875e+00,2.443450450897216797e+00
4.890039097517728806e-03,1.083045173436403275e-02,1.084395170211791992e+00,-4.066023603081703186e-02,5.332843959331512451e-02,6.851834654808044434e-01,7.252767682075500488e-01,6.163812242448329926e-03,-2.986053563654422760e-02,6.029023975133895874e-02,-3.122283816337585449e-01,9.743812493979930878e-03,7.141659855842590332e-01,1.144075617194175720e-01,1.905780583620071411e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.877674311399459839e-01,-3.367095291614532471e-01,-8.523843251168727875e-03,7.141659855842590332e-01,1.224854588508605957e-01,-1.424647271633148193e-01,1.221660614013671875e+00,2.443450450897216797e+00
4.646761808544397354e-03,1.068328134715557098e-02,1.084363460540771484e+00,-4.102077335119247437e-02,5.369522422552108765e-02,6.854610443115234375e-01,7.249671220779418945e-01,6.176115013659000397e-03,-3.014148585498332977e-02,5.976362898945808411e-02,-3.137563169002532959e-01,9.344119578599929810e-03,7.141659855842590332e-01,1.144864186644554138e-01,1.902663409709930420e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.888475865125656128e-01,-3.379836082458496094e-01,-8.190048858523368835e-03,7.141659855842590332e-01,1.227012947201728821e-01,-1.427819430828094482e-01,1.221660614013671875e+00,2.443450450897216797e+00
4.346260335296392441e-03,1.060655713081359863e-02,1.084344863891601562e+00,-4.133825004100799561e-02,5.407764762639999390e-02,6.856203079223632812e-01,7.247700095176696777e-01,6.291509605944156647e-03,-3.050984628498554230e-02,5.912151187658309937e-02,-3.150830864906311035e-01,8.866237476468086243e-03,7.141659855842590332e-01,1.147269234061241150e-01,1.899453997611999512e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.903781890869140625e-01,-3.392508924007415771e-01,-7.846188731491565704e-03,7.141659855842590332e-01,1.228626295924186707e-01,-1.428937464952468872e-01,1.221660614013671875e+00,2.443450450897216797e+00
4.069473128765821457e-03,1.055559143424034119e-02,1.084370613098144531e+00,-4.176363348960876465e-02,5.451334640383720398e-02,6.859149336814880371e-01,7.244341373443603516e-01,6.370549555867910385e-03,-3.052994608879089355e-02,5.841875076293945312e-02,-3.154166340827941895e-01,8.054056204855442047e-03,7.141659855842590332e-01,1.140071824193000793e-01,1.893473416566848755e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.919195652008056641e-01,-3.407185971736907959e-01,-7.454074919223785400e-03,7.141659855842590332e-01,1.231261119246482849e-01,-1.427724510431289673e-01,1.221660614013671875e+00,2.443450450897216797e+00
3.768714144825935364e-03,1.055997330695390701e-02,1.084373712539672852e+00,-4.207065701484680176e-02,5.483681708574295044e-02,6.861718297004699707e-01,7.241485714912414551e-01,6.436620838940143585e-03,-3.039332665503025055e-02,5.763761326670646667e-02,-3.165910243988037109e-01,7.835477590560913086e-03,7.141659855842590332e-01,1.138989850878715515e-01,1.893954426050186157e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.928261071443557739e-01,-3.417410850524902344e-01,-7.350550498813390732e-03,7.141659855842590332e-01,1.231670156121253967e-01,-1.428104341030120850e-01,1.221660614013671875e+00,2.443450450897216797e+00
3.423538291826844215e-03,1.055383309721946716e-02,1.084353685379028320e+00,-4.243282228708267212e-02,5.511520057916641235e-02,6.863873004913330078e-01,7.239021062850952148e-01,6.490973290055990219e-03,-3.010425157845020294e-02,5.695308744907379150e-02,-3.177868425846099854e-01,7.777805905789136887e-03,7.141659855842590332e-01,1.138428449630737305e-01,1.897466629743576050e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.932366490364074707e-01,-3.427408933639526367e-01,-7.259369827806949615e-03,7.141659855842590332e-01,1.229941546916961670e-01,-1.430758982896804810e-01,1.221660614013671875e+00,2.443450450897216797e+00
3.045879304409027100e-03,1.058008335530757904e-02,1.084334731101989746e+00,-4.281080514192581177e-02,5.537154525518417358e-02,6.865177750587463379e-01,7.237365245819091797e-01,6.500012706965208054e-03,-2.968854270875453949e-02,5.632495880126953125e-02,-3.189423084259033203e-01,7.744952104985713959e-03,7.141659855842590332e-01,1.136945039033889771e-01,1.899488568305969238e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.934613883495330811e-01,-3.436688184738159180e-01,-7.159847766160964966e-03,7.141659855842590332e-01,1.227001175284385681e-01,-1.436513811349868774e-01,1.221660614013671875e+00,2.443450450897216797e+00
2.661657752469182014e-03,1.051740534603595734e-02,1.084319591522216797e+00,-4.316652938723564148e-02,5.556098371744155884e-02,6.866513490676879883e-01,7.235741019248962402e-01,6.524488795548677444e-03,-2.924521081149578094e-02,5.611410737037658691e-02,-3.199690282344818115e-01,7.689330726861953735e-03,7.141659855842590332e-01,1.136183962225914001e-01,1.897821873426437378e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.938476115465164185e-01,-3.444267213344573975e-01,-7.017576601356267929e-03,7.141659855842590332e-01,1.223730966448783875e-01,-1.441571712493896484e-01,1.221660614013671875e+00,2.443450450897216797e+00
2.313789213076233864e-03,1.050577964633703232e-02,1.084284901618957520e+00,-4.349071532487869263e-02,5.568538606166839600e-02,6.867497563362121582e-01,7.234517931938171387e-01,6.513647735118865967e-03,-2.863146923482418060e-02,5.641163885593414307e-02,-3.208287954330444336e-01,7.540906313806772232e-03,7.141659855842590332e-01,1.133868992328643799e-01,1.892534196376800537e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.944801509380340576e-01,-3.450048565864562988e-01,-6.809247657656669617e-03,7.141659855842590332e-01,1.219381392002105713e-01,-1.445685625076293945e-01,1.221660614013671875e+00,2.443450450897216797e+00
